수집일시,소노사업장,사업장ID,경쟁사명,OTA,체크인,체크아웃,객실유형,판매가(원),통화,판매상태,URL,오류,is_own,is_promo,별점(10점),리뷰수
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 → 디럭스 오션뷰 체크인 시 배정,240600,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 더블 시티뷰 + 엑스트라베드1,242000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 더블 오션뷰 + 미니바 무료,258500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 오션뷰 +미니바 무료,269500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 더블 오션뷰,269500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 패밀리 트윈 오션뷰,269500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 트윈 오션뷰,269500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 더블 오션뷰,269500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 패밀리 트윈 오션뷰,275000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,온돌 스위트 시티뷰,280500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 오션뷰,286000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 오션뷰 + 미니바 무료,286000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 패밀리트윈 오션뷰 + 엑스트라베드1,297000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 더블 오션뷰 + 엑스트라베드1,297000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 패밀리 트윈 오션뷰,302500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 더블 오션뷰,302500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,주니어 스위트 오션뷰+미니바 무료,335500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,그랜드 스위트 오션뷰,390500,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 오션뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 오션뷰 체크인 시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 오션뷰 체크인시배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 시티뷰 체크인시배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드→프리미어 오션뷰 UP 체크인 시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드→프리미어 시티뷰 UP 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 패밀리 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 오션뷰 체크인 시 배정 + 미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 패밀리 트윈 시티뷰 + 엑스트라베드1,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,체크인시 배정 오션뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,체크인시 배정 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 시티뷰 체크인시 배정+미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 시티뷰 +미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 패밀리 트윈 시티뷰 + 미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,프리미어 디럭스 트윈 시티뷰+미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 패밀리 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,디럭스 더블 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 패밀리 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:51,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-13,2026-05-14,스탠다드 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-13&checkOutDate=2026-05-14,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,스탠다드 → 디럭스 오션뷰 체크인 시 배정,291400,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,온돌 스위트 시티뷰,352000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,주니어 스위트 오션뷰+미니바 무료,407000,KRW,available,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,스탠다드 오션뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,스탠다드 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 오션뷰 체크인 시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,디럭스 오션뷰 체크인시배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,디럭스 시티뷰 체크인시배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,스탠다드→프리미어 오션뷰 UP 체크인 시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,스탠다드→프리미어 시티뷰 UP 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,디럭스 시티뷰 체크인시 배정,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 패밀리 트윈 오션뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 패밀리 트윈 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 더블 오션뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 더블 시티뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,그랜드 스위트 오션뷰,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 오션뷰 체크인 시 배정 + 미니바 무료,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 패밀리트윈 오션뷰 + 엑스트라베드1,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 패밀리 트윈 시티뷰 + 엑스트라베드1,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
2026-04-16 06:55:54,소노문 해운대,haeundae,신라스테이 해운대,야놀자,2026-05-14,2026-05-15,프리미어 더블 오션뷰 + 엑스트라베드1,,KRW,sold_out,https://nol.yanolja.com/stay/domestic/3009094?checkInDate=2026-05-14&checkOutDate=2026-05-15,,False,False,4.6,3118
